incident_number,arrest_date,gender,race,age,charge,most_serious,arrest
15BU004482,3/3/2015 13:30,Male,White,34,Petit Larceny Other,0,TRUE
15BU004482,3/3/2015 13:30,Male,White,34,False Pretenses,0,TRUE
15BU004482,3/3/2015 13:30,Male,White,34,Identity Theft,0,TRUE
15BU004482,3/3/2015 13:30,Male,White,34,Driving With A Criminally Suspended License,0,TRUE
15BU004482,3/3/2015 13:30,Male,White,34,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",0,TRUE
15BU004487,2/24/2015 18:16,Female,White,41,Retail Theft (Misdemeanor),1,TRUE
15BU004537,2/25/2015 13:05,Female,White,31,Unlawful Trespass (Misdemeanor),1,TRUE
15BU004565,2/25/2015 17:55,NA,NA,NA,Unlawful Trespass (Misdemeanor),1,TRUE
15BU004618,2/26/2015 11:10,Male,White,35,Unlawful Mischief (Misdemeanor),1,TRUE
15BU004618,2/26/2015 11:10,Male,White,35,Unlawful Mischief (Misdemeanor),0,TRUE
15BU004624,2/26/2015 16:45,Female,White,38,Leaving Scene Of An Accident,1,TRUE
15BU004672,2/27/2015 1:15,Male,White,35,Unlawful Trespass (Misdemeanor),1,TRUE
15BU004707,2/27/2015 3:50,Female,White,24,Driving Under The Influence - First Offense,1,TRUE
15BU004713,2/27/2015 4:16,NA,NA,NA,False Alarms To Public Safety,1,TRUE
15BU004722,2/27/2015 9:57,Female,White,37,Driving With A Criminally Suspended License,1,TRUE
15BU004776,2/27/2015 20:15,Male,Black,17,Retail Theft (Misdemeanor),1,TRUE
15BU004817,2/28/2015 1:37,Female,White,23,Driving Under The Influence - First Offense,1,TRUE
15BU004825,2/28/2015 2:52,Male,White,43,Driving Under The Influence - Second And Subsequent Offense,1,TRUE
15BU004828,2/28/2015 3:15,Male,Black,22,Driving Under The Influence - First Offense,1,TRUE
15BU004842,3/21/2015 12:58,Female,White,54,False Information To A Police Officer,1,TRUE
15BU004865,2/28/2015 16:37,Male,White,31,Driving With A Criminally Suspended License,1,TRUE
15BU004880,2/28/2015 19:20,Female,White,38,Retail Theft (Misdemeanor),1,TRUE
15BU004892,3/3/2015 19:30,Male,Asian - A,25,Grossly Negligent Operation,1,TRUE
15BU004892,3/3/2015 19:30,Male,Asian - A,25,Leaving Scene Of An Accident,0,TRUE
15BU004892,3/3/2015 19:30,Male,Asian - A,25,Leaving Scene Of An Accident,0,TRUE
15BU004925,3/10/2015 19:11,Female,White,27,Noise in the nighttime,1,TRUE
15BU004939,3/1/2015 2:44,Female,White,23,Simple Assault,1,TRUE
15BU004939,3/1/2015 2:44,Female,White,23,Disorderly Conduct - All Other,0,TRUE
15BU004945,3/1/2015 4:54,Female,White,27,Disorderly Conduct - All Other,1,TRUE
15BU004984,3/1/2015 17:07,Male,White,31,Driving With A Criminally Suspended License,1,TRUE
15BU004988,3/1/2015 19:37,Female,White,27,Disorderly Conduct - All Other,1,TRUE
15BU005006,3/2/2015 2:27,Female,White,29,Driving With A Criminally Suspended License,1,TRUE
15BU005012,3/2/2015 8:50,Male,White,54,Simple Assault,1,TRUE
15BU005019,3/2/2015 13:01,Male,White,42,Petit Larceny Other,1,TRUE
15BU005027,3/2/2015 13:47,Male,Black,44,Driving With A Criminally Suspended License,1,TRUE
15BU005048,3/2/2015 19:21,Female,White,27,Disorderly Conduct - All Other,1,TRUE
15BU005068,3/3/2015 2:40,Male,Asian - A,24,Driving Under The Influence - First Offense,1,TRUE
15BU005131,3/4/2015 10:06,Male,White,22,"Drugs - Heroin, Sale Felony",1,TRUE
15BU005158,3/4/2015 17:30,Male,Asian - A,29,Domestic Assault,1,TRUE
15BU005165,5/5/2015 17:29,Male,White,30,Assault And Robbery,1,TRUE
15BU005186,3/5/2015 2:38,Male,White,35,Unlawful Trespass (Misdemeanor),1,TRUE
15BU005213,3/5/2015 11:58,Female,White,14,Disorderly Conduct - All Other,1,TRUE
15BU005217,3/5/2015 14:30,Male,White,23,Uttering A Forged Instrument,1,TRUE
15BU005247,3/5/2015 17:18,Male,White,21,Violation Of Conditions Of Release (Other),1,TRUE
15BU005313,3/6/2015 14:35,Male,Black,31,"Drugs - Cocaine, Sale <2.5 Gm",0,TRUE
15BU005313,3/6/2015 14:35,Male,Black,31,"Drugs - Heroin, Possession 2+ Grams",1,TRUE
15BU005313,3/6/2015 14:35,Male,Black,31,"Drugs - Cocaine, Possession >25 Gm",0,TRUE
15BU005316,3/6/2015 16:41,Male,White,48,Retail Theft (Misdemeanor),1,TRUE
15BU005323,3/6/2015 17:05,Male,White,30,Retail Theft (Misdemeanor),1,TRUE
15BU005330,3/6/2015 18:05,Male,White,42,Unlawful Trespass (Misdemeanor),1,TRUE
15BU005350,3/6/2015 22:37,Male,White,43,Domestic Assault - 2nd Degree Aggravated,1,TRUE
15BU005361,3/7/2015 1:34,Female,White,19,Driving Under The Influence - First Offense,1,TRUE
15BU005368,3/7/2015 2:56,Female,White,24,Driving Under The Influence - First Offense,1,TRUE
15BU005388,3/7/2015 14:33,Male,Black,34,False Information To A Police Officer,1,TRUE
15BU005391,3/7/2015 17:00,Female,Black,22,Simple Assault,1,TRUE
15BU005394,3/7/2015 18:17,Male,White,22,Domestic Assault,1,TRUE
15BU005404,3/7/2015 18:15,Female,White,30,Retail Theft (Misdemeanor),1,TRUE
15BU005439,3/8/2015 0:53,Male,White,24,Driving Under The Influence - Second And Subsequent Offense,1,TRUE
15BU005452,3/8/2015 4:58,Male,Black,24,Simple Assault,1,TRUE
15BU005473,3/8/2015 15:49,Female,White,36,Retail Theft (Misdemeanor),1,TRUE
15BU005481,3/8/2015 18:42,Male,White,35,Driving With A Criminally Suspended License,1,TRUE
15BU005489,3/8/2015 22:03,Male,White,30,Domestic Assault - 1st Degree Aggravated,1,TRUE
15BU005499,3/8/2015 23:36,Male,White,32,"Drugs - Methamphetamine, Possession -Misdemeanor",1,TRUE
15BU005517,3/9/2015 11:20,Female,White,48,Retail Theft (Misdemeanor),1,TRUE
15BU005533,5/5/2015 14:08,Male,Black,16,Retail Theft (Misdemeanor),1,TRUE
15BU005547,3/9/2015 17:56,Male,White,46,Retail Theft (Misdemeanor),1,TRUE
15BU005551,3/9/2015 20:27,Male,White,36,Retail Theft (Felony),1,TRUE
15BU005551,3/9/2015 20:27,Male,White,36,Unlawful Mischief (Felony),0,TRUE
15BU005556,3/9/2015 20:02,Female,White,27,Disorderly Conduct - All Other,1,TRUE
15BU005573,3/10/2015 0:48,Male,White,26,Unlawful Mischief (Misdemeanor),1,TRUE
15BU005573,3/10/2015 0:48,Male,White,26,Unlawful Trespass (Felony),NA,TRUE
15BU005574,3/9/2015 23:27,Male,White,26,False Information To A Police Officer,1,TRUE
15BU005574,3/9/2015 23:27,Male,White,26,False Public Alarms,0,TRUE
15BU005576,3/9/2015 23:50,Female,White,27,Driving With A Criminally Suspended License,1,TRUE
15BU005621,3/16/2015 15:00,Male,White,46,Retail Theft (Misdemeanor),1,TRUE
15BU005646,3/10/2015 22:19,Male,White,35,Violation Of Conditions Of Release (Other),1,TRUE
15BU005690,3/11/2015 16:05,Male,White,25,Retail Theft (Misdemeanor),1,TRUE
15BU005732,3/12/2015 0:35,Female,White,31,Driving Under The Influence - First Offense,1,TRUE
15BU005749,3/12/2015 5:36,NA,NA,NA,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
15BU005765,3/12/2015 10:30,Male,White,26,Retail Theft (Misdemeanor),1,TRUE
15BU005774,3/12/2015 15:33,Male,White,32,Domestic Assault,1,TRUE
15BU005790,3/12/2015 13:43,Male,Black,16,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,TRUE
15BU005795,3/12/2015 16:45,Male,Black,55,Identity Theft,1,TRUE
15BU005795,3/12/2015 16:45,Male,Black,55,False Pretenses,0,TRUE
15BU005823,3/12/2015 19:52,Male,White,20,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
15BU005889,3/13/2015 12:30,Female,White,31,NA,1,TRUE
15BU005894,5/20/2015 17:17,Male,White,20,"Drugs - Heroin, Possession (Misdemeanor)",1,TRUE
15BU005896,3/13/2015 17:00,Female,White,14,Domestic Assault,1,TRUE
15BU005903,3/22/2015 22:10,Male,White,20,"Drugs - LSD, Possession- Misdemeanor",1,TRUE
15BU005903,3/22/2015 22:10,Male,White,20,Violation Of Conditions Of Release (Other),0,TRUE
15BU005910,3/13/2015 16:25,Female,White,31,Driving With A Criminally Suspended License,1,TRUE
15BU005919,3/13/2015 20:17,Male,White,22,Driving Under The Influence - First Offense,1,TRUE
15BU005922,3/13/2015 23:07,Female,White,19,Disorderly Conduct By Phone Or Electronic Communication,1,TRUE
15BU005928,3/13/2015 22:10,Male,White,48,Simple Assault,1,TRUE
15BU005939,3/13/2015 21:06,Male,White,34,Driving With A Criminally Suspended License,1,TRUE
15BU005955,3/14/2015 23:33,Female,White,48,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
15BU005955,3/14/2015 23:33,Female,White,48,Violation Of Conditions Of Release (Other),0,TRUE
15BU005955,3/14/2015 23:33,Female,White,48,Unlawful Mischief (Misdemeanor),0,TRUE
15BU005978,3/14/2015 1:14,Male,Black,27,Violation Of Conditions Of Release (Other),1,TRUE
15BU005985,3/14/2015 2:10,Male,White,30,Simple Assault,1,TRUE
15BU005994,3/14/2015 3:16,Female,White,21,Driving Under The Influence - Second And Subsequent Offense,1,TRUE
15BU006006,3/14/2015 10:06,Female,White,41,NA,1,TRUE
15BU006009,5/19/2015 14:20,Male,White,27,Resisting Arrest,1,TRUE
15BU006054,3/14/2015 16:38,Female,White,22,Retail Theft (Misdemeanor),1,TRUE
15BU006124,3/15/2015 6:03,Male,White,59,Domestic Assault - 2nd Degree Aggravated,1,TRUE
15BU006126,4/2/2015 11:30,Male,White,27,Resisting Arrest,1,TRUE
15BU006126,4/2/2015 11:30,Male,White,27,Burglary,0,TRUE
15BU006152,3/15/2015 22:09,Female,White,24,Simple Assault,1,TRUE
15BU006174,3/16/2015 23:51,Male,White,19,Driving Under The Influence - First Offense,1,TRUE
15BU006186,3/16/2015 3:45,NA,NA,NA,Domestic Assault,1,TRUE
15BU006282,3/16/2015 21:14,Male,White,30,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
15BU006313,3/17/2015 8:30,Male,White,20,Domestic Assault - 1st Degree Aggravated,1,TRUE
15BU006321,3/17/2015 11:59,Male,Black,16,Simple Assault,1,TRUE
15BU006324,5/13/2015 15:44,Male,White,20,Sexual Assault,1,TRUE
15BU006372,3/25/2015 14:18,Male,White,44,Violation Of An Abuse Prevention Order,1,TRUE
15BU006376,3/17/2015 16:57,Female,White,25,Aggravated Assault,1,TRUE
15BU006387,3/17/2015 15:50,Male,Black,42,NA,1,TRUE
15BU006412,3/17/2015 22:50,NA,NA,NA,Disorderly Conduct - All Other,1,TRUE
15BU006418,3/17/2015 23:30,Male,White,22,Simple Assault,1,TRUE
15BU006418,3/17/2015 23:30,Male,White,19,Disorderly Conduct - All Other,1,TRUE
15BU006421,3/26/2015 15:40,Female,White,20,Domestic Assault,1,TRUE
15BU006441,3/18/2015 17:31,Male,White,49,NA,1,TRUE
15BU006446,3/18/2015 6:54,Male,Black,15,Simple Assault,1,TRUE
15BU006536,3/19/2015 5:26,Female,White,31,Eluding A Police Officer While Operating In Grossly Negligent Manner - Felony,1,TRUE
15BU006543,3/19/2015 9:08,NA,NA,NA,Driving With A Criminally Suspended License,1,TRUE
15BU006548,3/19/2015 10:48,Male,Black,18,NA,1,TRUE
15BU006579,3/19/2015 16:35,Female,White,34,Petit Larceny From A Building/Residence/Structure,1,TRUE
15BU006590,3/19/2015 18:30,Female,White,47,Domestic Assault,1,TRUE
15BU006618,3/19/2015 22:50,Female,White,56,Violation Of Conditions Of Release (Other),1,TRUE
15BU006618,3/19/2015 22:50,Female,White,56,Driving With A Criminally Suspended License,0,TRUE
15BU006659,3/20/2015 7:19,Male,White,38,Driving With A Criminally Suspended License,1,TRUE
15BU006677,3/20/2015 10:44,Male,White,15,Simple Assault,1,TRUE
15BU006736,3/20/2015 20:03,Female,White,43,Retail Theft (Misdemeanor),1,TRUE
15BU006773,3/21/2015 2:45,Female,White,29,Driving Under The Influence - First Offense,1,TRUE
15BU006783,3/21/2015 4:14,Female,White,21,Driving Under The Influence - First Offense,1,TRUE
15BU006850,3/21/2015 20:59,Male,White,41,Driving With A Criminally Suspended License,1,TRUE
15BU006881,3/22/2015 2:34,NA,NA,NA,Disorderly Conduct - All Other,1,TRUE
15BU006884,3/22/2015 3:39,NA,NA,NA,Simple Assault,1,TRUE
15BU006884,3/22/2015 3:39,Male,White,23,Simple Assault,1,TRUE
15BU006926,3/22/2015 20:22,Female,White,31,Disorderly Conduct By Phone Or Electronic Communication,1,TRUE
15BU006930,3/22/2015 21:10,Male,White,20,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
15BU006976,4/1/2015 17:33,Male,Native Hawaiian or Other Pacific Islander - P,27,Unlawful Trespass (Misdemeanor),1,TRUE
15BU006988,3/23/2015 15:48,Male,White,31,Driving With A Criminally Suspended License,1,TRUE
15BU006998,4/23/2016 16:57,Male,White,45,Embezzlement,1,TRUE
15BU007001,3/23/2015 18:40,Female,White,23,Stolen Property Receiving (Possession Of) Stolen Property (Misdemeanor),1,TRUE
15BU007002,3/23/2015 18:18,Male,White,23,Petit Larceny From A Motor Vehicle,1,TRUE
15BU007007,3/23/2015 18:42,Male,White,21,Retail Theft (Misdemeanor),1,TRUE
15BU007007,3/23/2015 18:42,NA,NA,NA,Retail Theft (Misdemeanor),1,TRUE
15BU007035,3/24/2015 11:18,Male,White,29,Driving With A Criminally Suspended License,1,TRUE
15BU007059,3/24/2015 14:50,Male,Black,17,Disorderly Conduct - All Other,1,TRUE
15BU007059,3/24/2015 14:50,Male,Black,17,Resisting Arrest,0,TRUE
15BU007059,3/24/2015 15:00,Male,White,15,Impeding Public Officers,1,TRUE
15BU007059,3/24/2015 15:00,Male,White,15,Resisting Arrest,0,TRUE
15BU007075,3/24/2015 17:52,Male,Black,19,Domestic Assault,1,TRUE
15BU007118,3/25/2015 11:42,Female,Asian - A,39,Driving With A Criminally Suspended License,1,TRUE
15BU007133,3/25/2015 13:58,Male,White,23,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
15BU007136,3/25/2015 15:01,Male,White,44,NA,1,TRUE
15BU007141,3/26/2015 8:50,Female,White,20,Retail Theft (Misdemeanor),1,TRUE
15BU007141,3/26/2015 8:50,Female,White,17,Retail Theft (Misdemeanor),1,TRUE
15BU007158,3/25/2015 16:56,Male,White,49,NA,1,TRUE
15BU007166,3/25/2015 17:47,Male,White,49,NA,1,TRUE
15BU007180,3/25/2015 21:58,Female,Black,22,Domestic Assault,1,TRUE
15BU007183,3/26/2015 0:21,Female,White,18,Domestic Assault,1,TRUE
15BU007207,3/26/2015 11:50,Male,White,24,Domestic Assault - 1st Degree Aggravated,1,TRUE
15BU007223,3/26/2015 12:30,NA,NA,NA,Unlawful Trespass (Misdemeanor),1,TRUE
15BU007238,3/26/2015 14:39,Male,White,46,Unlawful Trespass (Misdemeanor),1,TRUE
15BU007261,3/26/2015 22:45,Male,White,14,Domestic Assault,1,TRUE
15BU007269,3/26/2015 22:26,Male,Black,34,Violation Of Conditions Of Release (Other),1,TRUE
15BU007294,4/8/2015 4:55,Male,Black,24,Simple Assault,1,TRUE
15BU007300,4/9/2015 15:30,Male,Black,34,Stalking,1,TRUE
15BU007300,4/9/2015 15:30,Male,Black,34,NA,0,TRUE
15BU007302,3/27/2015 3:53,NA,NA,NA,Unlawful Trespass (Felony),1,TRUE
15BU007305,3/27/2015 5:03,Male,Black,21,Driving Under The Influence - First Offense,1,TRUE
15BU007321,3/27/2015 12:02,NA,NA,NA,NA,1,TRUE
15BU007326,4/15/2015 13:00,Female,White,42,Identity Theft,1,TRUE
15BU007326,4/15/2015 13:00,Female,White,42,False Pretenses,0,TRUE
15BU007326,4/15/2015 13:00,Female,White,42,Driving With A Criminally Suspended License,0,TRUE
15BU007349,3/27/2015 18:24,Male,Black,36,Unlawful Trespass (Misdemeanor),0,TRUE
15BU007349,3/27/2015 18:24,Male,Black,36,Resisting Arrest,1,TRUE
15BU007366,3/27/2015 22:40,Female,White,22,Driving Under The Influence - First Offense,1,TRUE
15BU007366,3/27/2015 22:40,Female,White,22,Leaving Scene Of An Accident,0,TRUE
15BU007378,3/27/2015 23:53,Male,White,26,Driving Under The Influence - Second And Subsequent Offense,1,TRUE
15BU007387,3/28/2015 1:47,Male,White,24,Disorderly Conduct - All Other,1,TRUE
15BU007387,3/28/2015 1:47,Male,White,24,Unlawful Trespass (Misdemeanor),0,TRUE
15BU007394,3/28/2015 2:14,Male,White,24,Driving Under The Influence - Criminal Refusal,1,TRUE
15BU007394,3/28/2015 2:14,Male,White,24,Disorderly Conduct - All Other,0,TRUE
15BU007394,3/28/2015 2:14,Male,White,24,Simple Assault,0,TRUE
15BU007397,3/28/2015 2:15,NA,NA,NA,Simple Assault,1,TRUE
15BU007397,3/28/2015 2:15,NA,NA,NA,Disorderly Conduct - All Other,0,TRUE
15BU007407,3/28/2015 14:40,Male,White,40,Driving Under The Influence - First Offense,1,TRUE
15BU007506,3/29/2015 1:12,Male,White,47,"Drugs - Depressant, Stimulant, And Narcotic Possession Misdemeanor",1,TRUE
15BU007517,3/29/2015 1:08,Male,Black,36,Disorderly Conduct - All Other,1,TRUE
15BU007529,3/29/2015 1:48,Female,White,25,Disorderly Conduct - All Other,1,TRUE
15BU007529,3/29/2015 1:48,Female,White,29,Disorderly Conduct - All Other,1,TRUE
15BU007537,3/29/2015 3:38,Male,White,21,Disorderly Conduct - All Other,1,TRUE
15BU007537,3/29/2015 3:38,Male,White,24,Disorderly Conduct - All Other,1,TRUE
15BU007554,3/30/2015 12:31,Female,White,33,Failure To Return A Rented Or Leased Motor Vehicle,1,TRUE
15BU007554,3/30/2015 12:31,Female,White,33,Theft Of Services (Misdemeanor),0,TRUE
15BU007563,3/29/2015 13:10,Female,White,38,Disorderly Conduct - All Other,0,TRUE
15BU007563,3/29/2015 13:10,Female,White,38,Simple Assault,0,TRUE
15BU007563,3/29/2015 13:10,Female,White,38,Assault On A Law Enforcement Officer/Firefighter/EMS/Health Care Worker (Misdemeanor),1,TRUE
15BU007584,3/29/2015 17:43,Female,White,20,Simple Assault,1,TRUE
15BU007607,3/29/2015 19:49,Female,White,48,Unlawful Trespass (Misdemeanor),1,TRUE
15BU007622,3/29/2015 23:40,Male,Black,36,Disorderly Conduct - All Other,0,TRUE
15BU007622,3/29/2015 23:40,Male,Black,36,Lewd And Lascivious Conduct,1,TRUE
15BU007628,4/10/2015 7:54,NA,NA,NA,Unlawful Trespass (Felony),1,TRUE
15BU007631,3/30/2015 2:25,NA,NA,NA,Driving Under The Influence - First Offense,1,TRUE
15BU007690,4/8/2015 16:57,Male,White,24,"Drugs - Marijuana, Possession Or Cultivation 2+ Ounces Or >3 Plants",1,TRUE
15BU007704,4/17/2015 12:00,Male,White,33,Unlawful Mischief (Misdemeanor),1,TRUE
15BU007722,3/31/2015 0:16,Male,Black,29,Driving With A Criminally Suspended License,1,TRUE
15BU007723,3/31/2015 2:21,Male,White,23,Unlawful Mischief (Misdemeanor),1,TRUE
15BU007730,3/31/2015 7:38,Male,Black,34,Simple Assault,1,TRUE
15BU007748,3/31/2015 11:33,Female,White,48,NA,1,TRUE
15BU007758,3/31/2015 12:30,Male,White,55,Driving With A Criminally Suspended License,1,TRUE
15BU007761,4/17/2015 12:55,Male,Black,52,Unlawful Mischief (Misdemeanor),1,TRUE
15BU007767,6/4/2015 11:00,Female,White,30,"Drugs - Heroin, Sale 200+ Milligrams",1,TRUE
15BU007824,4/1/2015 1:37,Female,White,39,Violation Of Conditions Of Release (Other),1,TRUE
15BU007824,4/1/2015 1:37,Female,White,39,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",NA,TRUE
15BU007824,4/1/2015 1:32,Male,White,39,Driving With A Criminally Suspended License,1,TRUE
15BU007831,6/16/2015 14:58,Male,Black,27,"Drugs - Cocaine, Sale <2.5 Gm",1,TRUE
15BU007848,4/1/2015 13:33,Female,White,31,Retail Theft (Misdemeanor),1,TRUE
15BU007876,4/1/2015 22:44,Male,White,21,Aggravated Assault,1,TRUE
15BU007876,4/1/2015 22:44,Male,White,19,Aggravated Assault,1,TRUE
15BU007880,4/1/2015 18:40,Male,Native Hawaiian or Other Pacific Islander - P,27,Unlawful Trespass (Misdemeanor),1,TRUE
15BU007881,4/1/2015 17:48,NA,NA,NA,Unlawful Trespass (Misdemeanor),1,TRUE
15BU007886,4/1/2015 20:45,Female,White,30,NA,1,TRUE
15BU007888,4/1/2015 17:52,Male,Native Hawaiian or Other Pacific Islander - P,27,NA,1,TRUE
15BU007905,4/2/2015 3:31,Female,White,21,Domestic Assault,1,TRUE
15BU007931,4/2/2015 14:00,NA,NA,NA,"Violation Of Conditions Of Release (Travel, Curfew, Or Contact)",1,TRUE
15BU007956,4/2/2015 19:12,NA,NA,NA,Simple Assault,1,TRUE
15BU007991,4/3/2015 3:20,Female,White,52,Driving Under The Influence - Criminal Refusal,1,TRUE
15BU008003,4/3/2015 2:42,Male,White,27,Driving Under The Influence - First Offense,1,TRUE
15BU008019,4/3/2015 14:13,Female,White,51,Retail Theft (Misdemeanor),1,TRUE
15BU008027,4/3/2015 12:18,Male,White,40,Unlawful Trespass (Misdemeanor),1,TRUE
15BU008060,4/3/2015 19:11,Male,White,30,Assault And Robbery,1,TRUE
15BU008062,4/3/2015 17:41,Female,White,24,NA,1,TRUE
15BU008098,4/3/2015 22:25,Male,White,47,Disorderly Conduct - All Other,1,TRUE
15BU008110,4/4/2015 1:02,Male,White,20,Resisting Arrest,1,TRUE
15BU008110,4/4/2015 1:02,Male,White,20,False Information To A Police Officer,0,TRUE
15BU008137,4/4/2015 2:58,Male,White,19,Disorderly Conduct - All Other,1,TRUE
15BU008139,4/4/2015 2:35,Male,White,24,Disorderly Conduct - All Other,1,TRUE
15BU008141,4/4/2015 8:56,Male,White,52,Unlawful Restraint - 2nd Degree,1,TRUE
15BU008141,4/4/2015 8:56,Male,White,52,Domestic Assault - 2nd Degree Aggravated,0,TRUE
15BU008142,4/4/2015 4:00,Male,White,25,Unlawful Mischief (Misdemeanor),1,TRUE
15BU008142,4/4/2015 4:00,Male,White,25,Disorderly Conduct - All Other,0,TRUE
15BU008182,4/4/2015 16:48,NA,NA,NA,Unlawful Trespass (Misdemeanor),0,TRUE
15BU008182,4/4/2015 16:48,NA,NA,NA,Violation Of Conditions Of Release (Other),1,TRUE
15BU008184,4/4/2015 18:00,Male,White,28,Driving With A Criminally Suspended License,1,TRUE
15BU008189,4/4/2015 19:09,Female,White,46,False Information To A Police Officer,1,TRUE
15BU008203,4/4/2015 23:00,Male,White,30,Violation Of An Abuse Prevention Order,0,TRUE
15BU008203,4/4/2015 23:00,Male,White,30,Domestic Assault - 1st Degree Aggravated,1,TRUE
15BU008220,4/5/2015 3:38,Male,White,35,Grossly Negligent Operation,1,TRUE
15BU008220,4/5/2015 3:38,Male,White,35,Driving With A Criminally Suspended License,0,TRUE
15BU008222,4/5/2015 0:51,NA,NA,NA,Simple Assault,1,TRUE
15BU008243,4/5/2015 11:35,Female,White,47,Domestic Assault - 2nd Degree Aggravated,1,TRUE
15BU008389,4/7/2015 11:24,Male,White,42,Driving Under The Influence - Second And Subsequent Offense,1,TRUE
15BU008394,6/11/2015 11:09,Female,White,30,Petit Larceny From A Building/Residence/Structure,1,TRUE
15BU008397,4/7/2015 10:38,Female,White,30,Petit Larceny From Other Location,1,TRUE
15BU008402,4/7/2015 13:03,Female,White,17,Leaving Scene Of An Accident,1,TRUE
15BU008414,4/7/2015 13:08,Female,Black,16,Disorderly Conduct - All Other,1,TRUE
